p_0,p_1,p_2,p_3,p_4,p_5
0.0,-0.5954016977728865,1.6438096570234082,-0.72743502974916,-0.9652610342258621,1.8536138765918262
0.0,0.15650999017530762,-0.261290302615916,-1.0840043779968744,-0.04972778484985981,-1.0346789658018622
0.0,-1.3747289663633553,-0.5749229658061706,0.9709778764897303,0.8015320652035182,-0.731297230435465
0.0,0.1183699519855962,1.1734759672619892,-1.0962322712752661,0.14008800906105393,0.3852316606386493
0.0,-0.6598274478181972,-1.119505693885655,-0.6383180031558663,0.7362423337839639,0.3186067737406314
0.0,0.9013665952691404,1.2989602657831585,-0.1957531514197093,1.1625952539730557,0.7285586139248249
0.0,-0.7075791228946977,-0.06427305969996062,-0.5663004964489716,0.05010112740724853,-1.1126488018103027
0.0,-1.1431900364463514,-1.2779111058799157,0.3251409781726649,1.4647079810615529,0.7486380922830778
0.0,0.23272159858687824,-0.8295218210584,-1.04986601820016,-0.20676156945617252,-0.32309123406091644
0.0,-0.29679361635965834,-0.6554234399246068,-1.0197706793413002,0.1896415016116876,-0.6179152207148064
0.0,0.3509383927447807,1.5861513688115485,-0.9713171093166737,0.5575511577442515,1.6469721394104477
0.0,-1.6113920845312746,-1.3098244568896533,1.75449626737611,2.1212657014061227,0.8420731359443367
0.0,-1.5559838800195513,0.3650757543775393,1.5598734200615942,-0.5491715829455307,-0.9815546542735974
0.0,0.2145434975905661,-1.0112565766904271,-1.0591834781700704,-0.23161956806280454,0.057045699423518226
0.0,0.24098926129146375,-0.7024277623175433,-1.0453848306163225,-0.18226184630123637,-0.5450031298288612
0.0,1.664287986065809,-0.900732490987947,1.994977951035294,-1.5342415981602058,-0.18294830430555728
0.0,-0.0704725282831719,0.4473505297394775,-1.1090448953934802,-0.03255053110318797,-0.9093185122337533
0.0,0.40836592292577933,-0.08650941766477618,-0.9219272998735217,-0.04654697458488992,-1.1081988344314797
0.0,0.02550225787081204,-0.642120296506992,-1.1124582238947827,-0.025838603612959435,-0.637652788920459
0.0,-0.10111999326734589,1.1569891592735049,-1.1036336142840815,-0.11302279719509148,0.34274336390916527
0.0,0.6760312315637635,0.7487074785036616,-0.5948282202459025,0.4970068180586141,-0.5153302308858797
0.0,-0.4229542653712549,-0.38016729569247687,-0.9204866440290823,0.15944862432151802,-0.945601122046291
0.0,1.286980184694693,-1.3924627722523544,0.7495211055096154,-1.8253602931003334,1.0946149314686207
0.0,-0.07627434334300302,0.49592710259928585,-1.1081810141963413,-0.03845750175501353,-0.8595543973095245
0.0,0.9763404902216696,-0.959423085470114,-0.037900310419284176,-0.962231178340507,-0.05891151141449374
0.0,-0.9924885568786618,-0.7479225118161996,-0.031068851007898586,0.7469541544000357,-0.469722444550327
0.0,0.4130475969646282,0.24352489674405373,-0.9175770929811272,0.09155018258136537,-1.0605441111609215
0.0,-0.34988366635488755,-0.5916254910688792,-0.9823104882021418,0.2032849813356712,-0.7089650252532171
0.0,-0.9909031721233741,1.6147422447865947,-0.03454734204772945,-1.5816718867860156,1.7485088796709833
0.0,0.1493697747139429,0.3832981883826043,-1.0865400477051763,0.05279235067497907,-0.9668620241624868
0.0,1.1194839074195468,1.1811229216851526,0.29824659183537394,1.3102853991020518,0.40514525791199607
0.0,-1.6691219262330186,0.8313912250235805,1.9645470325653143,-1.3647647010085275,-0.3716893137911089
0.0,-0.3645711892726839,-1.4809550094385926,-0.9708384885611481,0.5308400853785229,1.381996434439268
0.0,1.5361517776427622,0.42621098902307597,1.5364592258706962,0.6315289874455579,-0.9293252783328023
0.0,-0.3134795690128166,-1.4042559568809243,-1.0086735307636878,0.43084584138375825,1.1319012684469958
0.0,1.3348162978074043,-1.402417841541166,0.8898732185027238,-1.9060501962084044,1.1260692450720478
0.0,-1.239964954142,0.8186693849213809,0.5805547940238476,-0.9980276654987377,-0.39478632731073426
0.0,1.2470135497754948,-0.33260433405577217,0.6361658556632975,-0.4396078371810414,-0.9850378939969439
0.0,1.435818622215918,-0.058385380133715414,1.2029561256781458,-0.10930120547341575,-1.1136417138904935
0.0,0.5901684121592676,0.6836258252728626,-0.7171390958882989,0.39501813378980294,-0.6176282294736997
0.0,0.29326444576882416,-1.24381406897344,-1.01352668771852,-0.3821514670260551,0.6513289587561951
0.0,1.6286607335306564,-0.6318126438386213,1.863820379332942,-1.0615873627989705,-0.6526736131714226
0.0,-0.9933001335863654,0.8825340533567071,-0.029286005185197545,-0.8624704729305219,-0.2751816077325588
0.0,-1.464781595356425,0.20641185727701983,1.2544124249120747,-0.2855932924093844,-1.0780709823958796
0.0,0.08092655868230733,-0.7243691289317579,-1.1050853514298606,-0.0694266890524722,-0.5092749386348927
0.0,0.05424115896402055,0.5050850444468198,-1.1094891966606282,0.025041912680333272,-0.8495807727907693
0.0,1.0602219905080386,0.9300622284979517,0.15354505539456192,0.9730661038423839,-0.18024576559234987
0.0,0.4733003918578573,0.13943083967721775,-0.8572334998899631,0.055407856661869065,-1.101899159437046
0.0,0.6365150999266093,1.3449660643671264,-0.6531580293875432,0.85163703446411,0.8632618439592404
0.0,-1.6695758489217598,-1.085458689189811,1.966228046015296,1.824948561776309,0.2335116716298037
0.0,0.3868069290003553,-1.0182821764317926,-0.94132993412428,-0.4111245756444283,0.07322558572909744
0.0,-1.025642314164119,-0.8422487926887148,0.04295628859525981,0.8684309420921907,-0.29887760332012625
0.0,1.5125815747663374,-0.7074022418921277,1.4560981126109769,-1.1014774361718127,-0.5369974130122886
0.0,1.7123898127294965,-1.4085277869219308,2.176544068239465,-2.4517411646595515,1.1454842635193991
0.0,0.15137816697131876,-0.2673965200282725,-1.0858382942773654,-0.04927883564787327,-1.0308741516646356
0.0,1.0951818024892557,-1.2843133923139824,0.23796136847736335,-1.4361797132604126,0.7671997205850204
0.0,-1.0666528251957705,-0.5443390884719533,0.13791073916825772,0.5875233352771456,-0.7705708597323108
0.0,1.4994317604764784,0.8599563431560103,1.4118023455228714,1.270040706660336,-0.3185081395552951
0.0,0.20535474248021923,-1.198143129141324,-1.0636132911680394,-0.2618157705869666,0.5250668524493607
0.0,1.236138622027734,-0.5795271357317854,0.6059375553887512,-0.7428920198500404,-0.7252035467388478
0.0,-0.06024204294461443,0.6618424957770856,-1.1103855557786466,-0.03964599719161131,-0.6497502299999275
0.0,-0.4413568423203974,1.5153203241496902,-0.9030420333686938,-0.6581091829392586,1.403307190319037
0.0,1.3848112887571942,0.9161285074590652,1.0420059802324508,1.251218016804414,-0.2086018124114996
0.0,-0.9425642684308285,0.5176379973758479,-0.13792036025576973,-0.47657261988374405,-0.8356047031741739
0.0,-0.0040993522905980705,0.8857323797429568,-1.1135933027182419,-0.002707574037586061,-0.2689517584423332
0.0,-1.103036554180004,-0.20722225570950195,0.2252881263462698,0.2379360658184973,-1.0647274239512319
0.0,-1.099097184737964,-1.3132285623346247,0.21568520552168124,1.4463179206919028,0.8521741491869552
0.0,0.0440819608967438,0.5369722312001108,-1.1107489359063738,0.021663984914195935,-0.8133885081968646
0.0,1.0970764994606135,-1.0576637696513915,0.2426141884908179,-1.1883361099722265,0.16596660123368964
0.0,-0.8882892583016065,-1.1066968640269268,-0.24778598817952782,0.9840865502894754,0.2862886430836676
0.0,0.37263578290785965,-1.3213541538217755,-0.9535198301717115,-0.5114769030577687,0.8763901045847287
0.0,-1.7105891860036253,-1.0068478510776948,2.120006708588756,1.7360199565083883,0.046948872393018044
0.0,0.008834049025658567,0.5361941482709707,-1.1133374251300632,0.003205543996653058,-0.814298732704864
0.0,-1.3463711694767482,-1.2883788619505618,0.8854627842705588,1.741421366956633,0.77903403881416
0.0,0.26536315324366955,0.5801263870719418,-1.031287899609467,0.14920931417190633,-0.7607834842916779
0.0,-0.0069070047533948365,-0.8524270320167171,-1.1135996360954654,-0.004476773303661997,-0.2792521045493333
0.0,0.891425901121225,-0.8095607333485856,-0.21574269969044552,-0.7448519841849842,-0.36033776988500593
0.0,0.5932039195791179,0.6507794426317699,-0.7130950133183452,0.37733967950809383,-0.6656572337779727
0.0,-1.0883372189395535,-0.37682390111344655,0.189631979887193,0.41828993819632976,-0.9485387729754967
0.0,-0.4488104167996794,1.6023476970853523,-0.8957618581900295,-0.7078261051974963,1.7042665789726585
0.0,-0.6712667103637833,0.8582460954499188,-0.6215282388930227,-0.5664211295320745,-0.3217436043308878
0.0,-0.14413611745265137,1.435042663170834,-1.092509917741223,-0.20051693986934052,1.1407227515189582
0.0,-0.8359767793887528,-0.03825229439820143,-0.34746997430418014,0.03856056732285306,-1.1164506341085108
0.0,1.6254891733009542,-1.377967394301717,1.852281676264658,-2.2781250244201408,1.0492116286731805
0.0,-1.0516065391614762,-1.6588595770369976,0.10263801437747994,1.7447127306515622,2.0127941097998177
0.0,0.32705481173382767,0.73067477840603,-0.989695356708754,0.23441286428276262,-0.5446243905336939
0.0,-0.31574351680099216,1.3731363043241558,-1.0071200979843362,-0.42539279535410873,0.9480820513447356
0.0,0.3460046178528316,0.07488355292206839,-0.9752177249171372,0.016660171546427797,-1.1153590249170842
0.0,-0.576077451220533,-1.461673298306555,-0.7523631465144652,0.8362667433742448,1.3178847454771043
0.0,-0.5289696400991487,0.42289472767774405,-0.8096470017660058,-0.21859210635361923,-0.9323730595968853
0.0,-0.5457844695747223,-0.16608001748548182,-0.7897671106640702,0.09236715173119366,-1.0832078963977527
0.0,-0.530906379326861,1.421903803826954,-0.8073893144283352,-0.7436247892540102,1.0991199616020575
0.0,0.9930139097019048,0.18590380573868354,-0.0010938789895329694,0.1671229897289336,-1.0864333832861501
0.0,1.0310610384737087,-1.320786298039668,0.08521320511205091,-1.3907419416708608,0.8746929724038676
0.0,-0.5959855356255205,1.4080847464642399,-0.726668940867337,-0.8271625944834998,1.0557803691678196
0.0,1.4827693629623135,-0.1461483022872801,1.3562274261937934,-0.24349863585111609,-1.0907984034219522
0.0,-0.797332722691232,-1.2530749643538202,-0.4171940550031965,0.9979193434872352,0.6775010777452044
0.0,1.4537087136148108,0.3570746816247562,1.2607796271068092,0.49649577507532017,-0.9877710225568013
0.0,-0.9282103190729951,-1.272345483104772,-0.16761428709785378,1.1816428056713304,0.7325766893616522
0.0,-1.629812636286541,0.4881318988385197,1.8207133577732106,-0.7750064649708683,-0.8678959894428265
0.0,-0.6289153871696884,0.08468341712200136,-0.6822307778192489,-0.04883670179066087,-1.1139160038278482
0.0,-1.191773957856172,-0.5741768634082074,0.4507592321960802,0.6928237156056332,-0.7322802394301798
0.0,-0.18978095699375624,-0.2156256626122295,-1.0761999991639581,0.03729725511349666,-1.0604867224834706
0.0,-0.9397482448935781,-1.532121238222997,-0.1437820313587216,1.4390971921565052,1.5561586782701626
0.0,-1.5816773734678065,-1.2190590039833173,1.649272355581443,1.9388296579014939,0.5823114456609846
0.0,-1.062241304322298,1.193957242661778,0.12751665106252488,-1.2513993131939918,0.43886160679604447
0.0,0.7782185967832175,1.32825866971016,-0.4278647458807005,1.0272517169446622,0.81379533595127
0.0,1.5346864419666313,-1.3527679408217557,1.5314271875929077,-2.1127760827871196,0.97139998082101
0.0,-1.0725936777696872,0.04224986399955125,0.15197660729242976,-0.03494772942522807,-1.1186143572964886
0.0,-1.1375727122229116,0.010162801571797843,0.31095590203251755,-0.0004664342529332514,-1.1194907382002661
0.0,-0.09721270439753178,0.9543788871729146,-1.1044398519450038,-0.0901646430081625,-0.12971867828710765
0.0,-0.31273866705852754,-1.5364770832690995,-1.0091794297216934,0.47031196643664824,1.5712560226520178
0.0,1.1467556041908753,-0.5948677605609902,0.3674645757456145,-0.7075072530185421,-0.7045575503178503
0.0,0.3097528149987544,-1.543909038746722,-1.0022156119136583,-0.4978831256743947,1.5971132122926468
0.0,0.12021071375925706,-0.6099713553374329,-1.0957165192506135,-0.083946085634138,-0.6837158902642329
0.0,1.3183410977383996,-1.011590746456538,0.8409593045278568,-1.364542593689427,0.05781278626046713
0.0,-1.6111865326829846,-1.4836869181164871,1.7537616253482433,2.4001821387586326,1.3911473437816546
0.0,-0.2531592232369205,-0.09897784944145178,-1.0458592231577841,0.023070461708803426,-1.1052193046842989
0.0,-0.8708122332679861,-0.10156733019704045,-0.2817672669923441,0.09514381613310388,-1.1045568636797762
0.0,-1.5828640294606777,-0.2995683663496367,1.6534367719012595,0.48983435211405824,-1.0094493398653608
0.0,-0.8935380782322246,-0.5939438204071976,-0.23744766879542795,0.534829010652753,-0.7058159332061733
0.0,0.08810621881420838,0.7284387441049641,-1.1036297558329768,0.06283322165591046,-0.5482061051161145
0.0,-0.7285571168546249,1.7034857896389564,-0.5330566437096793,-1.2255503782190706,2.075324697985095
0.0,1.5659290063300448,0.543033464268628,1.6397517215934223,0.8276384752034903,-0.8062514981015314
0.0,0.7419936208997434,-0.4159776477865293,-0.48971338844809426,-0.3268892702781723,-0.9125672356164903
0.0,0.37378732672731074,-1.299632391892133,-0.9525459773348732,-0.5047490268064284,0.8119852911919018
0.0,-1.549050904920592,-1.6515717940861323,1.536002442079565,2.566207378872482,1.9855620157945575
0.0,1.2717713873801242,-0.33622370945333163,0.7059659055441119,-0.452825064097988,-0.982214914123345
0.0,1.3450422059809637,-1.4887045160766679,0.9205373949099285,-2.037248351540727,1.4079980106141856
0.0,1.5199330381829637,-1.2604424358435888,1.4810296908245553,-1.9515677142695749,0.6984593342397162
0.0,1.58858853261766,-0.18010919450361731,1.7196771479071282,-0.3146673103440792,-1.0773319496973686
0.0,-0.07204708611245626,-1.6234777638726092,-1.1088178580664345,0.10256591622171958,1.8816962792476584
0.0,-0.7975060957052723,-0.8139807134724041,-0.41688867146222836,0.6505750132215034,-0.35216716146527266
0.0,1.5931161754506085,0.8107120728957431,1.7357842700081232,1.2705207381436112,-0.409048968735598
0.0,0.9179023748507009,1.1498791074948258,-0.16201415082047926,1.0459473967004802,0.3246077758071471
0.0,0.6540603154877753,-1.224431845705624,-0.6276887729193289,-0.8234751800911387,0.5971744534851381
0.0,1.3557744944758883,1.482989417865154,0.9529705121034978,1.9977787173595072,1.2958192450284023
0.0,-1.3454584599254227,1.4634070658484248,0.8827401883160289,-1.9468498841470263,1.2318532351113152
0.0,1.0864601042883701,-1.0366867608300123,0.21664654308776574,-1.1540072793215843,0.11613502292232614
0.0,-1.0930640817828758,-1.1293767501657734,0.20104542990070934,1.2384002059955945,0.3437631483248631
0.0,-0.7470242839187026,0.12840694598261626,-0.5029805448059013,-0.08959075702381472,-1.1048583614729488
0.0,-0.36141303882024356,-0.9853898999196137,-0.9733457747101181,0.3501168252006912,-0.001572694299670095
0.0,-1.2611430542594344,-0.8596459515564974,0.6392309065914498,1.0920640218153728,-0.2651921433122309
0.0,0.5402595223763523,-0.9242411386382225,-0.7806882247076193,-0.5181879104210044,-0.13419083257996992
0.0,0.4079838761415659,1.719981209567581,-0.9222801431135268,0.7028098242659625,2.1380154143048924
0.0,-1.0926993220105488,-1.2781409482451982,0.20016291170620107,1.399682008955081,0.749302867636236
0.0,-0.9127932415779841,0.25113807191431325,-0.19899639976560635,-0.21987522463766138,-1.056567613305378
0.0,-0.33858389455685384,1.5758038524653852,-0.9908094181028607,-0.5238045996155518,1.6106752729192797
0.0,1.1176582389659768,0.6733593410795802,0.2936720377586633,0.7369357496202018,-0.6328996715917562
0.0,0.2824653832002183,-0.30087057577769116,-1.0206067401517418,-0.09587325879996772,-1.0085333446710196
0.0,1.2585213022163784,-1.0142277915784308,0.6684399984460182,-1.306486679130388,0.0638748943075501
0.0,-1.1014542262597462,-0.20208494579185532,0.22142676461495936,0.23195675978220817,-1.0672420589702356
0.0,1.2419584091850606,0.5153589863636496,0.6220816631286459,0.6215528172650122,-0.8381682910415844
0.0,-1.3148847617716177,0.8881469852901738,0.7926113719647216,-1.149321890244346,-0.2642333074265232
0.0,-0.10105630973297475,-1.5988345618577398,-1.103647027438785,0.14777011994241712,1.792043155621083
0.0,1.6917038499526544,-0.4695021817136931,2.097830897467824,-0.8264971909450044,-0.8578405966861697
0.0,0.5858397423656065,-0.28078098635128484,-0.7228705090623716,-0.17955737130358812,-1.0222422335200052
0.0,1.5337723139625679,0.2789758681276017,1.528290447012639,0.40360296489689007,-1.0409228341495242
0.0,0.6005741336426094,1.6601845202897083,-0.7031905770999166,0.9952682894475051,1.913656698469209
0.0,-1.3230694708927804,-0.32504853743282724,0.8165351841374983,0.44188178818746676,-0.9908366281822761
0.0,-0.2908690780624404,1.1346654339025033,-1.023561680998774,-0.3237035875098316,0.2861824425103314
0.0,-0.5769000704894581,-0.7255861860162145,-0.7513189225647257,0.4173330510200454,-0.5072615983066181
0.0,-1.4606173906028357,1.2582025692670693,1.2409076027488122,-1.8152805534993062,0.6131797423017225
0.0,-0.9547440895950415,-1.189899213870042,-0.11236416495260236,1.1375656138501062,0.5027731727351032
0.0,-0.6512488819685696,1.6793020235184435,-0.650717809211781,-1.0792444445094413,1.9845156095142806
0.0,-0.06716198532211586,0.3386178081220559,-1.1095042376926594,-0.024516062193422297,-1.001564357187594
0.0,-0.5164028373834934,1.68291822581156,-0.8240933614841576,-0.856372552823051,1.9980110579053303
0.0,-0.2625049964670899,-0.3027396918508826,-1.0406283258210507,0.07632469468698252,-1.0072119435019278
0.0,-0.0808331807117635,-0.8276440835859552,-1.1074496145327701,0.057777348475324224,-0.32663301815590134
0.0,-0.291165136980117,1.34152209632908,-1.0233740939952407,-0.38295869598589255,0.8530139694484002
0.0,0.03884310935788225,0.34743368093731036,-1.1113087246573436,0.01031893515476376,-0.995071142926333
0.0,-1.230630176043601,1.6086542752756594,0.555009001904126,-1.9582247634337555,1.726734916614453
0.0,1.6513507228652986,0.8056578260889873,1.9470240473384821,1.3085641344884869,-0.4180345639290043
0.0,1.556224025689075,0.8271177122607328,1.6058697581251096,1.2667636199472465,-0.3794884592787388
0.0,1.0713458736650652,0.8762502929402921,0.18011027543251476,0.9252206528847221,-0.28735471861616685
0.0,-0.7377383744690017,0.5501873305344863,-0.5181987509789125,-0.39716045957156826,-0.7977221125715448
0.0,-1.0046200576026085,1.6544164038204354,-0.004265835634879181,-1.6432713654235271,1.8924378754620867
0.0,0.9698148714418555,0.03816350292428991,-0.05213697969281807,0.01878713483838881,-1.1188540364096335
0.0,-0.9241909813863428,-0.3547243816142077,-0.17584683215182087,0.3337970410951869,-0.9673270168063401
0.0,1.5430570783531545,0.018228019716962033,1.5602367499073238,0.0017320396566835132,-1.1194873085576673
0.0,0.9092106598866194,0.2226243166629591,-0.17982432872157905,0.18635685822274986,-1.070793814756041
0.0,0.26562315444103113,1.5469631413264442,-1.0311303926894526,0.41265637331893107,1.510773285498503
0.0,1.5812691899921727,-0.5516946252984466,1.6937350921464716,-0.9036595254140197,-0.761316643119836
0.0,1.6299898579946641,-1.398478859009694,1.8686626329671374,-2.317985083404067,1.11359700233785
0.0,-1.6167579046248166,0.6780998981805175,1.773706990765383,-1.0749226901241762,-0.6258773920876315
0.0,-1.6193511951905737,0.37352544811243016,1.783014480598684,-0.5850712321865517,-0.9748341481730424
0.0,0.5437628840697625,-0.7063876516311905,-0.7764084206651729,-0.4015125067004995,-0.5386347485454865
0.0,-1.1270275369579692,1.6887399887525112,0.28451662295782193,-1.8826986652761175,2.019799025258642
0.0,-1.1625653476966793,0.9810821541544489,0.3746074618414111,-1.1235926662433617,-0.07270759031227006
0.0,1.2332706716634512,1.3892082162147743,0.5980095974011451,1.7013449387041668,0.9972702345300096
