x_0,x_1
41.41030348360886,10.917871063416783
55.49646249005494,115.85578116053125
-143.5294964640905,-95.70476809854375
33.94553094414081,-89.8572717234363
-87.95515351726394,-74.53413970788401
131.10491598562402,-62.796187191367494
148.34926022426515,-123.82687953804108
13.626976226419998,-24.495123947826002
95.08144952773176,-113.01442154662135
-91.4945439690369,-48.60207142991413
129.9700282222359,73.63726653042556
18.285396011244416,-105.51358113593733
107.24665324347501,-51.665076196776155
-4.636794000694977,56.39210215906459
-37.528705074393656,130.68456395476392
120.07776906779998,78.52687025735983
-80.78514674525795,43.839570819533634
0.20857120541782592,75.88098646048127
-94.63462244470631,-19.257150465244933
-94.29463724973029,-115.53139280546569
4.366833942440195,45.52255282561228
95.24497034716879,-93.28531099107562
-76.10097071845865,-97.55348196109996
32.722497680016204,-116.23869904712596
-147.06913081663166,-88.86195098833448
1.32478156164521,45.454823243934385
-115.6354876449092,-113.36830742111802
23.464390145658,49.27898136992121
-0.03374175457065576,-75.4201222504709
77.49640428804159,-71.68875073705078
51.75851399049549,55.42909945903037
-93.36600409568581,-34.020420632070454
-38.17198187538716,138.26001297530968
-57.37095456728849,73.48839504467384
-11.877227704261998,123.69665534946148
-71.58616990971404,-4.54886633878229
140.84934652631182,-121.1666970169228
-90.1959822153605,-145.61744554352774
28.788656084348304,62.38372790202311
-26.68771349017028,118.30790868653139
30.42410907318785,5.299240238036447
-49.155695931205216,-128.45302299824516
-45.09008122188668,35.59247814711202
-46.54127618134727,-15.675852791378276
-45.25723047600957,122.55296048898043
86.26390360809603,14.963191212198637
89.54754092215845,-116.18926905305322
-50.8738526203945,121.35005660906404
128.53198882253747,-13.940861980066074
-68.25101504691763,-110.29521826021228
126.02392485953322,29.863057775282556
-79.54633674205807,-111.97265407693203
-140.09775344034978,41.27116116031095
-53.715846031395316,6.152286459594194
-102.29305710903301,-51.1993524380771
-15.816581425550908,-19.988639632883917
-80.54211132411872,-134.58528643947318
-135.94346505602016,-107.33423983492818
-91.11380999463421,102.71095566605999
67.72610779659684,114.40145693792653
133.01266485142202,-118.97316676611092
-92.00726610652217,2.458584034756143
-97.61524728802144,-0.3344901146866448
-7.827527372468751,81.85644107817504
-26.428381523317114,-134.9644485464638
99.53249919066971,-53.0004275628673
27.29541641236611,-135.6113760354197
10.937085670808216,-54.315146235812975
114.3410944080311,-89.27480456463134
-138.49023742580215,-130.36923681698357
-21.286409153809473,-9.83482788118775
-74.59262532179554,-10.060233736747108
-136.04587877350508,-27.295578258730018
-76.55396734488858,-52.9200015854192
8.16632422431465,62.18908840775228
-62.315372781325834,147.06375412398802
135.7090378352023,46.05016339873785
64.59973042327613,-37.42862660083591
32.8218810599555,-114.34789050512748
-133.12765495402076,-144.98306780288402
110.32192020030908,-30.486306343995082
116.64551942464573,-130.80600235718947
131.73938014539232,-110.93653262830574
137.6646562600053,-16.897046902105558
-5.655622004051963,-142.53757408653854
-68.26597791314516,-72.07349559341415
138.05541207866867,69.35071338827316
79.78144234188102,98.87409773717795
57.01069303411137,-107.80192818618849
117.5717639036597,127.87026399275527
-115.55671673008908,126.16568410712802
94.32872798003791,-91.45933077853518
-93.77395349191701,-99.52769209109701
-63.909171861943165,9.95827706586951
-30.62919741967363,-86.99410631372186
-108.27992026390405,-76.04850565574105
47.18917580815199,-81.67130604834837
35.773196160296095,148.49962663773346
-93.74247309279765,-112.47713041857808
-78.21577402758784,20.641621355913685
-28.658940205233463,135.94945785977717
97.0212664832969,57.39460598657939
24.94038905153647,-27.408931342978505
109.17837861221363,-89.5043507431716
-94.49806047091838,-18.80996438951854
107.74892689424945,43.64119034270442
-112.91806989056424,76.09116999941438
-8.159247696903407,-140.39246371184453
146.56396915384715,-42.087762737387564
51.12295257321517,-25.660198094923942
132.933771517789,23.064810738109685
52.394596414918624,143.2945198312023
-113.62444687990788,-29.513544061491785
-24.540938218423648,97.54979706227346
-49.22669165187865,-64.37904023010404
-125.49544729995314,108.30330184507767
-81.83631976525876,-104.79597519471852
-55.64332648109938,144.95863614569186
-5.23401596554308,28.256447124151748
-44.005509963879746,145.27341476298665
-22.092991166644367,-27.57163180202157
-6.413901248832929,-73.26284740598209
-24.56648942663898,115.55599497348987
3.9146976327855327,29.023840104437937
-105.64652245693983,138.8089800412244
143.0813138754982,68.91075768548365
134.8714546168713,70.77877079672575
93.02430230456332,75.05560172509371
-63.10775636100162,46.67288412864977
-86.14083878972721,142.792424102197
84.26172288802252,2.1028796286485374
-79.19944993005008,-32.096729525494055
133.73508819500967,0.36756082442926186
79.03130848157238,18.15959194373505
23.486829411403335,133.4389680037769
137.0329642681179,-49.24234692448802
141.2377757370345,-122.95215313251616
-138.97107173286497,57.80725602340959
-139.19488430277002,31.295043352606683
47.491531585118366,-62.70787041769958
-96.70515151730052,145.7801802424121
-99.77222346645102,84.18087339041068
106.9991363050085,119.70691620661466
133.02734724950324,13.370190089373523
1.3755057639754114,79.57077668060373
-104.38694211583444,-0.48541404513889574
-22.26106373642176,-39.417802207181055
-82.30630274636594,-104.26855843926393
-67.98854533908101,-9.326262524452915
41.23675225980571,-123.11124648316093
-62.48630332475153,-18.33890770642148
51.94824898342205,116.78856032934311
-106.20404630992581,-140.81269530482047
76.19196272113774,-102.2331334860506
54.97852865222487,120.98909118985648
69.00921419945519,-90.87782879772794
-80.19305750242111,59.22334005432123
145.1271310022155,58.2546089149464
-109.907669327901,116.7004868881856
-39.8824802240285,137.37442851083756
-0.601272744851741,-29.65799755332685
-36.32598150711918,72.18896424160957
-70.7095768420353,131.8906960346668
48.57421784392284,59.04601745164712
130.01881986148112,65.50334843369299
-96.3780701433893,-63.15101761428767
-92.27749687290327,-140.37210582879177
34.60325527014365,117.70754914242292
-4.4918412822391645,-114.3371678745912
85.61160073939436,-45.8762496423557
-39.912127436743305,75.89127686017082
81.86542784912803,-125.90857042390772
-139.20334616134744,-149.8579671709173
-6.00273486634174,-141.05211048822432
8.64932049053985,-45.482367931517686
-68.99713306812306,-98.2451444527475
90.76644518009002,133.2082210303136
44.72079291655743,-135.33597901898773
-98.9600249992586,-27.154362438942087
-129.65334726733502,-54.82359756749803
-105.44443549953107,-35.37212752746851
-88.2800582331351,147.5312588468338
-12.66640540554667,-63.71934729900799
-86.35902865203343,71.5383707155859
98.40207280511873,-70.1340508271819
32.89192893567042,55.02496726984225
81.85999842598,-124.96065544143143
12.600165602878775,-19.864793570468777
-24.58827991468351,-43.82614832867078
-5.693193979475353,-61.78408113162929
-67.56578361071627,-37.68188654138652
78.91756195214833,-118.21106980341995
-84.96630205942621,67.5649831084377
-29.890328813015188,139.74448372154728
96.44890122886386,141.0780480707934
80.68101814910591,-149.39815303782876
-37.525507131465815,89.39250093726048
-140.85582910808765,35.95185966621736
106.90600856623655,57.16847927323681
-123.66190571691118,-32.839849989759784
106.94689410746389,-2.4821497578047342
130.00876754036733,-145.18486066176573
-37.08316500187013,9.884093752525985
120.19427898548412,147.86448480199437
123.27207867996856,-26.93988117096086
41.53416385914841,-24.23635347476646
-103.28867218878034,-145.21855441247655
6.501437085788552,112.40035979908356
116.11121379650467,-119.56212753449863
66.36946065840709,113.85277510376562
-57.45449363297172,47.968370766775024
54.686850124058424,92.60566766274454
-105.51200298108193,-106.79179799622631
-17.209309454132097,7.207618425749303
-48.5154630678652,142.2942150024311
-95.3412723189457,131.73953081505607
-76.39168344581716,135.21050427104387
-76.38161081125897,36.187286646744354
-128.97610164554408,-128.075124872777
-78.91222806505519,2.638557214588161
113.8528692255752,144.1717215431259
99.15053406556402,84.16968191939787
-137.21804668148843,2.707283978668187
69.26331147987392,29.793987636159102
-39.75605799292009,10.693295742404473
53.83033343979858,38.03722563784012
-11.475620765471888,119.922751767372
-110.51859425258252,81.40610512673447
-100.61010554245968,-96.45170960516779
-118.4101115878998,-134.0553441379267
53.503600311089514,1.3162072772808244
130.20317115733724,138.82499544704615
-63.87905118560917,35.13746593032846
-61.93441122998334,92.50014273338476
-107.07984807963945,62.87283790174979
-13.473337163948258,-44.172345821999386
-130.97562903535248,141.32433850482153
26.203119912796353,128.78811946612643
-32.600479887571225,97.91256483646958
65.35698239003395,-25.527621409381084
123.38702095761954,22.031984519779655
86.75407602345223,-109.44378812078199
-82.87712229859659,30.877740900505216
-93.2343910159251,-113.47549126947959
100.38497822697158,79.76033013177778
-30.676110532083015,-81.97959795632751
46.983122192051695,-99.63045384982678
-2.6964427020812707,-149.0748716804492
95.58322273066346,-34.416443149168174
76.00540428513705,-132.01198318483128
-146.75799615594417,-29.10012525849703
-96.63193684183017,100.61975332185361
8.61248754442147,-29.864125207838697
138.7073166581971,-123.12596039501142
-136.6793531048914,105.78558833135838
55.61654261351879,82.74550309209113
-24.283699322476167,-11.092887102121551
-122.93333218534227,74.39965314958263
-55.312544159429606,142.4949423340767
51.8841203089238,149.56716379732296
47.714609227328225,145.26351278405735
-51.0360503521929,129.88533676240235
92.54885597739349,-57.052722174567066
130.8283602589321,-7.618893927040716
-11.86891063227344,-0.6615263098056801
3.20620430631422,-134.87840490723818
22.107738572705813,-143.3793730882555
4.1656838357938,-52.90562071403923
-117.76440514759838,93.93922793843348
-127.56208388155922,10.421799953363688
93.54826282149827,13.284961607526355
-63.57533579297478,-7.2590581588446526
-0.15758616502850487,138.89665409258322
-68.80243952586676,-70.49357603704102
17.32621578442226,-97.96685717784041
11.88653829265931,84.66092633121065
-101.63050179128489,108.41852358147423
59.17442107660682,-52.293779099269116
-104.34138286963281,-12.741139661582935
1.1969887840032527,-104.32224024996944
-88.57016195519623,-13.481242932451067
78.88532021098936,41.55274638959088
-84.6885093487075,-81.32745615524645
44.46869813497739,62.70811184109607
71.6180612819561,43.04954936562109
41.43655293635712,-80.46761201729203
-79.24647874218633,61.710735043380225
13.865609261566078,79.88946813000231
121.47464296425181,142.1852258843893
-101.02356437721672,-85.68695299829142
-38.33760143184415,-141.2929491569532
-144.73147216846692,108.73303256158624
118.08077303836336,-48.99957579015059
114.42167588831722,-107.8064765914406
-107.66064041775083,137.90331414945848
103.34382711259897,93.90716269236339
-135.21440496720953,95.16586621871528
52.21659158804633,146.32082624706868
147.9692660944106,-126.9799963676263
9.373221494151068,-141.92494919764323
12.183404743923177,53.71206279761685
-104.53313339578341,8.487843125913002
-145.16987313774416,-80.63580148222759
33.15462812688375,-30.331765996632825
-39.66337648939967,-4.950900509167724
35.998080863752875,44.66850661491111
-42.813356681381066,-14.244984164627482
136.61730846067746,77.03304441757817
-9.604371280712144,-67.3228009096102
19.952967257867783,-23.043964553085885
40.41192067006011,-133.69243232506952
-141.86787918961664,-4.326303852111522
-50.32954749997664,-115.47541470777142
-148.73028399366362,-116.97678122615196
129.09362393872635,-113.22879236664781
45.61458078690413,140.04000116282043
52.69259553725868,60.50138718341478
-79.62951667675989,72.25456772591258
-23.269353609014004,-113.60587750011484
-141.46279166439882,-111.93979972476373
90.51911783849721,-14.995830908687822
-16.768082270997297,53.65383023184532
-44.55469499803654,-20.854530739275077
145.65877967002496,142.7776912372409
131.42821603468542,-20.396378474945152
59.31721445717204,-22.707400663033
125.2671372817992,119.94240738667872
-14.505076162058458,52.628449450687924
130.54814838040528,-58.35552603503086
83.97127403751307,-119.52729103835655
-51.77302013088307,14.046405669129712
48.0828495211932,-72.06645368667982
51.0896788445892,74.22321851660422
41.96508609771158,-133.7956082977721
136.74993019810665,126.96531255936122
-119.97099413555289,-42.95543464064811
107.4831493053519,137.9223074232671
23.838421645932073,55.68687096576096
-97.35763226136744,114.33118618570631
2.8917531279716115,-77.05725247946638
-53.97735349876865,-6.77856908252204
-113.65435182194585,-27.722365636458562
-88.90584698768699,-106.09371877026983
41.412797850948095,-31.47145660249322
107.98085001272125,27.043950469984196
-119.38683937330218,16.662457965430832
62.96675848376822,-108.33578357857645
21.624679046287298,-50.27410576874807
-20.321725992884552,-32.42674163573972
-70.99303174906214,-136.29546152670162
-35.865530186245124,-120.3438798998053
-30.694589490007886,103.4411186500628
35.28547541509036,-94.88211946527926
-41.059641523040895,-55.87539298684901
-17.67037112691736,135.302391267436
-41.90097057833259,8.005372234969144
-88.54045442244367,122.67509791460424
43.13658229330795,39.21725552386255
1.3675626914966301,-57.17924249144012
-57.90612560231973,137.74182318996458
-80.6609214677658,91.90167477733547
60.78343606018274,-122.0031041691793
-129.51410192050622,107.76756442403365
-6.648130778597533,-34.64389754564131
80.86275550034699,-38.423870609168745
134.7911080202337,-112.58353122203738
33.24054062893197,-30.29704091620414
-67.08088212504376,-101.81394519589209
103.94200333334632,17.436853674491772
138.00002662156413,-103.96081160830308
-66.35380488410803,-40.078745673053305
2.465285946076591,2.7810515163678815
46.25005212898958,-91.77904442566398
118.029961339117,28.701468966922647
57.051179588714916,35.21516598846162
-25.536360012159804,-76.68138830081209
-3.143630349451314,40.79019348992219
85.82220768422738,70.56979649476875
-108.94047416580517,147.21309648245563
76.81968544785016,-75.81812729055027
-95.40423151134883,2.5753985915699786
121.50907016733646,-139.20170425650974
-130.0106148905905,-73.79414962899075
-114.8181236514518,52.15675822600886
71.18714741446126,-72.20871093352888
-133.7425566379705,-133.59980077844597
147.0591024759877,14.14559889768455
135.61110007553214,117.11844471399291
-88.83441897688022,97.72531501261508
39.317147200191556,-138.08311205178484
-48.55391247605988,92.9510356028367
114.24185476129963,120.62805933638367
-76.95272662515555,23.68733916709982
-93.79774265952865,-55.35139165326309
-84.26867686134324,109.02551303050376
67.62368550471825,76.93111012706021
-146.4795991725332,-40.285193028708576
86.1440236425851,60.50140283448391
-131.34095960907806,42.281737235204275
-88.3028291582649,123.6129360956383
127.73138953968515,-94.43411201185813
132.45196156081113,29.95693360359823
36.903361830696355,-71.74184450301479
100.08003392578925,-146.2516450959312
-69.87009065734007,2.1509075222826652
78.5273651113323,-124.8676003841659
60.743303719666386,75.02297322109669
102.02821375145572,-89.67890194717162
-65.24120108830812,99.71818937662917
-146.19406224548675,-6.534398707450663
127.62924878080668,-89.74606519112135
23.711086149554973,-11.594096969364898
-129.38832805973232,93.55807430721183
-85.14363265754812,128.9628587723157
-45.97563046159033,-67.39187922518464
-120.90088000602529,107.2454327589262
89.58843627007016,55.45137811542759
-40.64191416903593,122.56312575019541
-58.92298596030092,35.61269215284503
131.71243907965754,36.228067708191304
55.147670765142294,-122.57009494439333
-85.80837443777425,-6.878976690067105
-50.778475798606905,90.53509171313988
-36.82268067502666,32.06438207000224
-36.13328230641508,-116.30546680250286
-40.96864515651012,142.95228935821
129.90919505223604,-101.24953973642485
-73.53250581650616,-92.63820053654035
148.6765354996399,147.4830376526624
137.68659727073634,93.10569286949408
-33.96322085050463,-29.778676593582958
-34.18907774939328,-64.05109750980155
75.44576902828433,64.9040399408251
-37.894171787486925,-37.121604368291855
-1.668120564542022,-19.90453909500266
-90.44892148925449,120.51467923763488
-26.937447978397216,121.3320780788701
-145.94271925558652,-127.0428849997771
-49.156832736177506,57.09607463091396
44.19309597411265,-40.633019967104815
-148.06966140887167,-123.68487302828885
75.33442202811341,42.33802848578375
55.39361962178202,97.774251766802
100.8973168005796,-64.46522718439745
-92.21731513931346,-16.13959064998997
32.10494229239066,-36.20292928148302
130.53255227136026,36.10760996337626
13.640126846222813,-79.57435091562542
93.62067875002558,122.69255660572446
-82.70312870297202,76.08497012084877
-57.63137028546764,52.215817207279144
19.997771711717093,-112.04407748420999
47.49146177297979,9.231485502856572
-55.66928056265989,127.73489719243543
-72.39730957188736,145.5608868009774
-64.72693475741335,-39.73353534391994
54.659510662403534,-79.17786733437067
-139.54656757562535,55.038125865880716
94.60096217215693,12.143473091114032
-14.33787233874557,28.392788079377965
-12.797508118733703,-110.24493756514619
95.792393763272,-28.41604450548151
-123.27568404687392,-49.35303882313909
63.8613743647019,-94.22756737861548
146.92778451952154,-148.0759166058975
29.846563713998734,36.5091931653329
-80.95432636473181,122.91823127288114
110.71336924806934,71.7550253608965
-103.83951880356456,-112.47995609020236
-41.267359110619566,-119.01262644346707
-10.533134366461951,-72.08326865973041
-22.446722923662904,-96.72969477995127
-113.23055794291335,-88.56599466990312
-58.9063208265062,67.4148401343792
90.18418670837079,-85.68437565351208
-42.280470638352824,-49.58077642247139
-17.358143004195853,136.67750788460177
5.493972585417737,106.70180796723702
116.43642810270507,-145.61976660120837
8.563941428710137,21.6497333030824
-44.799500284721375,-71.6901907294866
-115.18592003603422,-75.01164307591486
5.711044097429976,-134.00720901063264
72.98588199077145,42.012719442004794
138.5896908577302,-95.1378698885809
53.97657020123802,-37.020633535547944
-104.70035953515787,-95.77025830962563
44.97894730032431,-97.10420405300515
26.025031771968486,-40.823802740253655
-28.89139579550549,51.13386182073103
-7.0524341675482844,-70.79352088119862
84.63485927715715,12.350694260925394
-7.98980118403702,128.41641318709048
64.70782542223355,-136.72467309249407
127.71497598095806,1.751705647331761
23.431155368553846,113.30590303944325
113.92076347125948,37.574578086365335
133.26457709511737,-27.390400815787203
144.47507700014495,83.84801711407451
58.47855276214875,-21.50273949378729
-141.11729921100948,58.51703595468064
99.907054964732,-63.763540243332955
-10.298367960920075,-120.66610209719803
-16.127566695088035,36.32116089223766
133.61797410430233,-135.72254805295282
4.060174990119776,5.780834678483103
36.71590924894329,17.050529415598845
-44.696955594195416,70.44612959217346
-70.76175535429712,61.31983416875633
-6.059802585646423,-15.263359694646283
-64.21436974255678,-87.58881722974172
-33.01484865586623,-33.94534375923084
19.315499951958316,61.55227866450613
33.94873476150741,-99.14341591892293
103.41728651549704,-117.48542397016297
-99.18048100388152,-103.70178828575985
82.23455374683638,48.633318778739095
-25.269830556313238,-70.18545749420116
-76.36265241841579,113.58002129250195
149.70309511466115,57.85213230595264
-40.158247674959696,-100.56135262176404
-16.66728291466586,-78.39858508812677
143.64781188464696,111.67257002744856
69.76525137548884,50.90918045063353
-144.82442240372328,59.925387628117875
118.5132201831322,75.4785295294065
102.9373442406625,-140.0611678559591
-59.43446084129313,19.060815716335497
-6.564325459029192,-125.29692755520534
-34.87496428459255,144.32692106406586
62.383339224058375,-35.20106716575371
-119.90998852443781,-13.774442421337369
90.06816658969643,129.02130652154528
147.69850394215786,-106.35018877920717
-51.451615354919426,-83.02641499440436
-60.91514826153819,16.306760425593296
-58.18469315344555,-44.21225708642173
-3.6756339669864246,144.0011097859474
32.33551757959776,3.938993587436215
141.5815189159697,-26.366312025989785
90.26908104544884,20.13297136745973
132.46359162540978,-9.5018657788479
-27.487451273294354,-115.9394223001129
19.742818366015058,-72.47134570137385
-55.96103729257091,130.22195349493245
86.26909350459681,43.10100145708594
103.10992266596466,-40.74202345721909
-67.92252842687971,93.23285995857785
-81.56010927613136,-82.9918828593342
-54.81224253059315,-63.70776003270096
-111.57012963804327,106.16122244755428
-48.847845376746065,-149.03165925355952
-148.1828456001669,35.44580657872493
-30.998901795706274,-25.171008812342322
18.509894568319737,-37.597539888042306
50.330952224958594,-55.40235465259474
112.17350498798027,125.68539749116132
-56.82686826320878,-100.9248228188356
118.36903639588178,-83.85185788220217
140.10137750741876,-40.01233263412898
92.99372555957731,144.83157670927443
-49.0767023844498,33.77510323962889
-38.40684075647745,31.07817324675375
-79.90279294343601,118.14521447035764
-135.69947555434425,-49.45859848816903
147.00348395532512,46.62955207957569
-96.87706753657088,-133.45866096839976
-98.37176783852422,-127.01342654151087
7.981167350668528,-48.748030211455415
-23.464377308501554,22.190671244085962
70.96246679830008,-99.69806391301319
-143.9026261812373,146.96360323302514
57.12789639371587,-93.92318865885224
-44.612589327330895,80.29374804752655
134.1324561272425,56.377563409152685
125.08043794737335,48.17249911271168
125.3364001611468,-137.18993777285635
-83.25857699027203,-5.865178496783642
-14.924744606952203,9.333116377274962
53.40418089223604,-31.654496696760262
49.88785359575522,-144.70729803653774
-118.99682146387144,10.423505259562887
141.17131812767548,90.93940808332275
-87.87485478638479,78.07737413606603
65.72374380651405,126.71161508515445
-128.66316063022057,95.26488916370246
50.07630654847725,-15.126489424368714
76.69893949948661,-97.66285455203005
114.65850839296962,46.15192283212946
76.71770777660183,-128.48871312958642
35.72504053787546,-92.95222634431576
-87.60848847408258,-89.55329922601601
58.86620583895029,-120.89186011327445
115.02760963967728,129.69021747409772
-136.596357462512,-10.22996118345759
-7.2795365350097825,-82.41372587669942
36.19565080475263,13.106657780866271
85.70030567020714,-7.535745445438977
-95.18111701737834,-52.64299337603161
7.811816780027613,25.62087921779255
135.43984805489276,22.81510678224376
-30.645737034849574,-146.67788634174735
128.46338689694198,-76.61523692741548
96.7695854860504,-70.72969781357543
-144.02332010408747,24.276084176221246
-47.69904465418186,-91.53651169659045
118.72219846056885,-49.97269683727639
-123.90761464674452,81.4912992662957
-144.38439388326768,148.20610225797822
-98.13990566243518,145.8749315320896
-74.78881575441366,130.12449372574974
123.54989334753833,-53.13534530313906
135.9346282898116,-115.65522266266876
114.02376495176412,-74.02526403630253
67.60885856164288,-86.98867803831325
123.33558645552569,-59.322343067650635
-5.769387334121802,-138.92828838699918
51.98319398004847,-92.38086057364913
104.98544806301754,-81.65328295701102
8.217658628658228,51.4766332995832
-40.48170923307188,-117.7787720677176
141.58305336232604,-66.20853909806897
149.5499513271361,-0.07001088067451633
-22.502109632296637,9.656334489864236
106.625487374111,49.542498301598926
-140.13039974237043,29.983054144714515
19.204059607021435,-102.07878013288612
-125.1009337814234,100.33642298611608
-24.003207957064305,-10.767011161938797
51.7669060074094,48.012664884393075
-33.3361525699128,-48.48113402041906
68.83945775035755,-19.033780949997947
-8.907964717436954,-128.09534043337746
4.697950936922695,-127.15235411627447
-118.18657328644437,-83.94677605716738
-6.466653942277361,-83.15608898297737
-20.135192971952222,146.7200235063088
6.385232678865208,-10.270030164059818
44.54321427651658,84.22516171288152
-0.8003632937418104,124.54349078259924
115.670238196774,46.864085162431394
-65.72871205495737,47.242987424676585
46.719964672721005,-55.41873792064969
89.14958076027673,-140.31912185750096
-119.8539256354094,15.719365919874434
18.231526280883827,-75.61655573886067
62.15456780130279,-71.26437140192009
85.76054198294648,-121.52480276681811
84.29449159592576,5.195928924468234
-81.9439237513502,-126.75002444217331
-33.718345522396405,141.83383510388535
115.40371760734257,124.88944648665034
-61.33316017258022,79.73079150130525
-42.11522714054749,-80.35218551022851
39.52679784064287,-144.99565538611427
-29.2277749284938,-56.816368255261864
-109.48251029144129,127.59023502101905
110.16074001923482,146.4234851357852
-7.892030405239979,-97.82739638069211
115.95000407857259,-83.53795148785841
54.1813385284473,-75.22251421257305
32.011474328271646,86.10441678686641
-10.649716897379733,-34.68423057331344
-117.99369772460287,107.60567503155494
44.52024655527029,-97.23906251316875
-109.8201991574459,33.114657127487504
5.986405893066404,109.16570733274926
105.59395892632963,-1.9239924188841826
5.297367295708142,-35.824596456511586
113.62511321781233,-20.085674327543586
-83.18870641488004,138.94444440449934
-86.28257974650877,21.294394362148807
-19.280565595149284,113.73057008004633
-81.03563493621374,-23.266955662032444
-7.538660432256876,-20.43949422197852
-35.81065581556943,102.51480825946655
25.145694503819158,24.049438709788177
-80.67255741944396,97.21055643251279
-59.39926095680691,-147.53332087223464
98.63863587671176,-37.02223348822645
-138.11570287316678,-146.75347724054544
-13.561283263902652,8.235869630792877
98.49216247469766,-118.45204103279855
-122.73708237250274,59.28083024428935
133.90556986456306,-121.35708441301219
-93.43695492692117,-85.57846099526098
94.147737558588,-19.630093424415463
-25.936204146106206,24.057488370910477
-68.91937079164042,103.36846006186408
